$MeshFile
Vertex	X	YZ
1039	0.253846	0.2692310
1040	0.269231	0.2692310
1041	0.284615	0.2692310
1042	0.3	0.2692310
1043	0.315385	0.2692310
1044	0.330769	0.2692310
1045	0.346154	0.2692310
1046	0.361538	0.2692310
1047	0.376923	0.2692310
1048	0.392308	0.2692310
1049	0.407692	0.2692310
1050	0.423077	0.2692310
1051	0.438462	0.2692310
1052	0.453846	0.2692310
1053	0.469231	0.2692310
1054	0.484615	0.2692310
1055	0.5	0.2692310
1056	-0.5	0.2538460
1057	-0.484615	0.2538460
1058	-0.469231	0.2538460
1059	-0.453846	0.2538460
1060	-0.438462	0.2538460
1061	-0.423077	0.2538460
1062	-0.407692	0.2538460
1063	-0.392308	0.2538460
1064	-0.376923	0.2538460
1065	-0.361538	0.2538460
1066	-0.346154	0.2538460
1067	-0.330769	0.2538460
1068	-0.315385	0.2538460
1069	-0.3	0.2538460
1070	-0.284615	0.2538460
1071	-0.269231	0.2538460
1072	-0.253846	0.2538460
1073	-0.238462	0.2538460
1074	-0.223077	0.2538460
1075	-0.207692	0.2538460
1076	-0.192308	0.2538460
1077	-0.176923	0.2538460
1078	-0.161538	0.2538460
1079	-0.146154	0.2538460
1080	-0.130769	0.2538460
1081	-0.115385	0.2538460
1082	-0.1	0.2538460
1083	-0.0846154	0.2538460
1084	-0.0692308	0.2538460
1085	-0.0538462	0.2538460
1086	-0.0384615	0.2538460
1087	-0.0230769	0.2538460
1088	-0.00769231	0.2538460
1089	0.00769231	0.2538460
1090	0.0230769	0.2538460
1091	0.0384615	0.2538460
1092	0.0538462	0.2538460
1093	0.0692308	0.2538460
1094	0.0846154	0.2538460
1095	0.1	0.2538460
1096	0.115385	0.2538460
1097	0.130769	0.2538460
1098	0.146154	0.2538460
1099	0.161538	0.2538460
1100	0.176923	0.2538460
1101	0.192308	0.2538460
1102	0.207692	0.2538460
1103	0.223077	0.2538460
1104	0.238462	0.2538460
1105	0.253846	0.2538460
1106	0.269231	0.2538460
1107	0.284615	0.2538460
1108	0.3	0.2538460
1109	0.315385	0.2538460
1110	0.330769	0.2538460
1111	0.346154	0.2538460
1112	0.361538	0.2538460
1113	0.376923	0.2538460
1114	0.392308	0.2538460
1115	0.407692	0.2538460
1116	0.423077	0.2538460
1117	0.438462	0.2538460
1118	0.453846	0.2538460
1119	0.469231	0.2538460
1120	0.484615	0.2538460
1121	0.5	0.2538460
1122	-0.5	0.2384620
1123	-0.484615	0.2384620
1124	-0.469231	0.2384620
1125	-0.453846	0.2384620
1126	-0.438462	0.2384620
1127	-0.423077	0.2384620
1128	-0.407692	0.2384620
1129	-0.392308	0.2384620
1130	-0.376923	0.2384620
1131	-0.361538	0.2384620
1132	-0.346154	0.2384620
1133	-0.330769	0.2384620
1134	-0.315385	0.2384620
1135	-0.3	0.2384620
1136	-0.284615	0.2384620
1137	-0.269231	0.2384620
1138	-0.253846	0.2384620
1139	-0.238462	0.2384620
1140	-0.223077	0.2384620
1141	-0.207692	0.2384620
1142	-0.192308	0.2384620
1143	-0.176923	0.2384620
1144	-0.161538	0.2384620
1145	-0.146154	0.2384620
1146	-0.130769	0.2384620
1147	-0.115385	0.2384620
1148	-0.1	0.2384620
1149	-0.0846154	0.2384620
1150	-0.0692308	0.2384620
1151	-0.0538462	0.2384620
1152	-0.0384615	0.2384620
1153	-0.0230769	0.2384620
1154	-0.00769231	0.2384620
1155	0.00769231	0.2384620
1156	0.0230769	0.2384620
1157	0.0384615	0.2384620
1158	0.0538462	0.2384620
1159	0.0692308	0.2384620
1160	0.0846154	0.2384620
1161	0.1	0.2384620
1162	0.115385	0.2384620
1163	0.130769	0.2384620
1164	0.146154	0.2384620
1165	0.161538	0.2384620
1166	0.176923	0.2384620
1167	0.192308	0.2384620
1168	0.207692	0.2384620
1169	0.223077	0.2384620
1170	0.238462	0.2384620
1171	0.253846	0.2384620
1172	0.269231	0.2384620
1173	0.284615	0.2384620
1174	0.3	0.2384620
1175	0.315385	0.2384620
1176	0.330769	0.2384620
1177	0.346154	0.2384620
1178	0.361538	0.2384620
1179	0.376923	0.2384620
1180	0.392308	0.2384620
1181	0.407692	0.2384620
1182	0.423077	0.2384620
1183	0.438462	0.2384620
1184	0.453846	0.2384620
1185	0.469231	0.2384620
1186	0.484615	0.2384620
1187	0.5	0.2384620
1188	-0.5	0.2230770
1189	-0.484615	0.2230770
1190	-0.469231	0.2230770
1191	-0.453846	0.2230770
1192	-0.438462	0.2230770
1193	-0.423077	0.2230770
1194	-0.407692	0.2230770
1195	-0.392308	0.2230770
1196	-0.376923	0.2230770
1197	-0.361538	0.2230770
1198	-0.346154	0.2230770
1199	-0.330769	0.2230770
1200	-0.315385	0.2230770
1201	-0.3	0.2230770
1202	-0.284615	0.2230770
1203	-0.269231	0.2230770
1204	-0.253846	0.2230770
1205	-0.238462	0.2230770
1206	-0.223077	0.2230770
1207	-0.207692	0.2230770
1208	-0.192308	0.2230770
1209	-0.176923	0.2230770
1210	-0.161538	0.2230770
1211	-0.146154	0.2230770
1212	-0.130769	0.2230770
1213	-0.115385	0.2230770
1214	-0.1	0.2230770
1215	-0.0846154	0.2230770
1216	-0.0692308	0.2230770
1217	-0.0538462	0.2230770
1218	-0.0384615	0.2230770
1219	-0.0230769	0.2230770
1220	-0.00769231	0.2230770
1221	0.00769231	0.2230770
1222	0.0230769	0.2230770
1223	0.0384615	0.2230770
1224	0.0538462	0.2230770
1225	0.0692308	0.2230770
1226	0.0846154	0.2230770
1227	0.1	0.2230770
1228	0.115385	0.2230770
1229	0.130769	0.2230770
1230	0.146154	0.2230770
1231	0.161538	0.2230770
1232	0.176923	0.2230770
1233	0.192308	0.2230770
1234	0.207692	0.2230770
1235	0.223077	0.2230770
1236	0.238462	0.2230770
1237	0.253846	0.2230770
1238	0.269231	0.2230770
1239	0.284615	0.2230770
1240	0.3	0.2230770
1241	0.315385	0.2230770
1242	0.330769	0.2230770
1243	0.346154	0.2230770
1244	0.361538	0.2230770
1245	0.376923	0.2230770
1246	0.392308	0.2230770
1247	0.407692	0.2230770
1248	0.423077	0.2230770
1249	0.438462	0.2230770
1250	0.453846	0.2230770
1251	0.469231	0.2230770
1252	0.484615	0.2230770
1253	0.5	0.2230770
1254	-0.5	0.2076920
1255	-0.484615	0.2076920
1256	-0.469231	0.2076920
1257	-0.453846	0.2076920
1258	-0.438462	0.2076920
1259	-0.423077	0.2076920
1260	-0.407692	0.2076920
1261	-0.392308	0.2076920
1262	-0.376923	0.2076920
1263	-0.361538	0.2076920
1264	-0.346154	0.2076920
1265	-0.330769	0.2076920
1266	-0.315385	0.2076920
1267	-0.3	0.2076920
1268	-0.284615	0.2076920
1269	-0.269231	0.2076920
1270	-0.253846	0.2076920
1271	-0.238462	0.2076920
1272	-0.223077	0.2076920
1273	-0.207692	0.2076920
1274	-0.192308	0.2076920
1275	-0.176923	0.2076920
1276	-0.161538	0.2076920
1277	-0.146154	0.2076920
1278	-0.130769	0.2076920
1279	-0.115385	0.2076920
1280	-0.1	0.2076920
1281	-0.0846154	0.2076920
1282	-0.0692308	0.2076920
1283	-0.0538462	0.2076920
1284	-0.0384615	0.2076920
1285	-0.0230769	0.2076920
1286	-0.00769231	0.2076920
1287	0.00769231	0.2076920
1288	0.0230769	0.2076920
1289	0.0384615	0.2076920
1290	0.0538462	0.2076920
1291	0.0692308	0.2076920
1292	0.0846154	0.2076920
1293	0.1	0.2076920
1294	0.115385	0.2076920
1295	0.130769	0.2076920
1296	0.146154	0.2076920
1297	0.161538	0.2076920
1298	0.176923	0.2076920
1299	0.192308	0.2076920
1300	0.207692	0.2076920
1301	0.223077	0.2076920
1302	0.238462	0.2076920
1303	0.253846	0.2076920
1304	0.269231	0.2076920
1305	0.284615	0.2076920
1306	0.3	0.2076920
1307	0.315385	0.2076920
1308	0.330769	0.2076920
1309	0.346154	0.2076920
1310	0.361538	0.2076920
1311	0.376923	0.2076920
1312	0.392308	0.2076920
1313	0.407692	0.2076920
1314	0.423077	0.2076920
1315	0.438462	0.2076920
1316	0.453846	0.2076920
1317	0.469231	0.2076920
1318	0.484615	0.2076920
1319	0.5	0.2076920
1320	-0.5	0.1923080
1321	-0.484615	0.1923080
1322	-0.469231	0.1923080
1323	-0.453846	0.1923080
1324	-0.438462	0.1923080
1325	-0.423077	0.1923080
1326	-0.407692	0.1923080
1327	-0.392308	0.1923080
1328	-0.376923	0.1923080
1329	-0.361538	0.1923080
1330	-0.346154	0.1923080
1331	-0.330769	0.1923080
1332	-0.315385	0.1923080
1333	-0.3	0.1923080
1334	-0.284615	0.1923080
1335	-0.269231	0.1923080
1336	-0.253846	0.1923080
1337	-0.238462	0.1923080
1338	-0.223077	0.1923080
1339	-0.207692	0.1923080
1340	-0.192308	0.1923080
1341	-0.176923	0.1923080
1342	-0.161538	0.1923080
1343	-0.146154	0.1923080
1344	-0.130769	0.1923080
1345	-0.115385	0.1923080
1346	-0.1	0.1923080
1347	-0.0846154	0.1923080
1348	-0.0692308	0.1923080
1349	-0.0538462	0.1923080
1350	-0.0384615	0.1923080
1351	-0.0230769	0.1923080
1352	-0.00769231	0.1923080
1353	0.00769231	0.1923080
1354	0.0230769	0.1923080
1355	0.0384615	0.1923080
1356	0.0538462	0.1923080
1357	0.0692308	0.1923080
1358	0.0846154	0.1923080
1359	0.1	0.1923080
1360	0.115385	0.1923080
1361	0.130769	0.1923080
1362	0.146154	0.1923080
1363	0.161538	0.1923080
1364	0.176923	0.1923080
1365	0.192308	0.1923080
1366	0.207692	0.1923080
1367	0.223077	0.1923080
1368	0.238462	0.1923080
1369	0.253846	0.1923080
1370	0.269231	0.1923080
1371	0.284615	0.1923080
1372	0.3	0.1923080
1373	0.315385	0.1923080
1374	0.330769	0.1923080
1375	0.346154	0.1923080
1376	0.361538	0.1923080
1377	0.376923	0.1923080
1378	0.392308	0.1923080
1379	0.407692	0.1923080
1380	0.423077	0.1923080
1381	0.438462	0.1923080
1382	0.453846	0.1923080
1383	0.469231	0.1923080
1384	0.484615	0.1923080
1385	0.5	0.1923080
1386	-0.5	0.1769230
1387	-0.484615	0.1769230
1388	-0.469231	0.1769230
1389	-0.453846	0.1769230
1390	-0.438462	0.1769230
1391	-0.423077	0.1769230
1392	-0.407692	0.1769230
1393	-0.392308	0.1769230
1394	-0.376923	0.1769230
1395	-0.361538	0.1769230
1396	-0.346154	0.1769230
1397	-0.330769	0.1769230
1398	-0.315385	0.1769230
1399	-0.3	0.1769230
1400	-0.284615	0.1769230
1401	-0.269231	0.1769230
1402	-0.253846	0.1769230
1403	-0.238462	0.1769230
1404	-0.223077	0.1769230
1405	-0.207692	0.1769230
1406	-0.192308	0.1769230
1407	-0.176923	0.1769230
1408	-0.161538	0.1769230
1409	-0.146154	0.1769230
1410	-0.130769	0.1769230
1411	-0.115385	0.1769230
1412	-0.1	0.1769230
1413	-0.0846154	0.1769230
1414	-0.0692308	0.1769230
1415	-0.0538462	0.1769230
1416	-0.0384615	0.1769230
1417	-0.0230769	0.1769230
1418	-0.00769231	0.1769230
1419	0.00769231	0.1769230
1420	0.0230769	0.1769230
1421	0.0384615	0.1769230
1422	0.0538462	0.1769230
1423	0.0692308	0.1769230
1424	0.0846154	0.1769230
1425	0.1	0.1769230
1426	0.115385	0.1769230
1427	0.130769	0.1769230
1428	0.146154	0.1769230
1429	0.161538	0.1769230
1430	0.176923	0.1769230
1431	0.192308	0.1769230
1432	0.207692	0.1769230
1433	0.223077	0.1769230
1434	0.238462	0.1769230
1435	0.253846	0.1769230
1436	0.269231	0.1769230
1437	0.284615	0.1769230
1438	0.3	0.1769230
1439	0.315385	0.1769230
1440	0.330769	0.1769230
1441	0.346154	0.1769230
1442	0.361538	0.1769230
1443	0.376923	0.1769230
1444	0.392308	0.1769230
1445	0.407692	0.1769230
1446	0.423077	0.1769230
1447	0.438462	0.1769230
1448	0.453846	0.1769230
1449	0.469231	0.1769230
1450	0.484615	0.1769230
1451	0.5	0.1769230
1452	-0.5	0.1615380
1453	-0.484615	0.1615380
1454	-0.469231	0.1615380
1455	-0.453846	0.1615380
1456	-0.438462	0.1615380
1457	-0.423077	0.1615380
1458	-0.407692	0.1615380
1459	-0.392308	0.1615380
1460	-0.376923	0.1615380
1461	-0.361538	0.1615380
1462	-0.346154	0.1615380
1463	-0.330769	0.1615380
1464	-0.315385	0.1615380
1465	-0.3	0.1615380
1466	-0.284615	0.1615380
1467	-0.269231	0.1615380
1468	-0.253846	0.1615380
1469	-0.238462	0.1615380
1470	-0.223077	0.1615380
1471	-0.207692	0.1615380
1472	-0.192308	0.1615380
1473	-0.176923	0.1615380
1474	-0.161538	0.1615380
1475	-0.146154	0.1615380
1476	-0.130769	0.1615380
1477	-0.115385	0.1615380
1478	-0.1	0.1615380
1479	-0.0846154	0.1615380
1480	-0.0692308	0.1615380
1481	-0.0538462	0.1615380
1482	-0.0384615	0.1615380
1483	-0.0230769	0.1615380
1484	-0.00769231	0.1615380
1485	0.00769231	0.1615380
1486	0.0230769	0.1615380
1487	0.0384615	0.1615380
1488	0.0538462	0.1615380
1489	0.0692308	0.1615380
1490	0.0846154	0.1615380
1491	0.1	0.1615380
1492	0.115385	0.1615380
1493	0.130769	0.1615380
1494	0.146154	0.1615380
1495	0.161538	0.1615380
1496	0.176923	0.1615380
1497	0.192308	0.1615380
1498	0.207692	0.1615380
1499	0.223077	0.1615380
1500	0.238462	0.1615380
1501	0.253846	0.1615380
1502	0.269231	0.1615380
1503	0.284615	0.1615380
1504	0.3	0.1615380
1505	0.315385	0.1615380
1506	0.330769	0.1615380
1507	0.346154	0.1615380
1508	0.361538	0.1615380
1509	0.376923	0.1615380
1510	0.392308	0.1615380
1511	0.407692	0.1615380
1512	0.423077	0.1615380
1513	0.438462	0.1615380
1514	0.453846	0.1615380
1515	0.469231	0.1615380
1516	0.484615	0.1615380
1517	0.5	0.1615380
1518	-0.5	0.1461540
1519	-0.484615	0.1461540
1520	-0.469231	0.1461540
1521	-0.453846	0.1461540
1522	-0.438462	0.1461540
1523	-0.423077	0.1461540
1524	-0.407692	0.1461540
1525	-0.392308	0.1461540
1526	-0.376923	0.1461540
1527	-0.361538	0.1461540
1528	-0.346154	0.1461540
1529	-0.330769	0.1461540
1530	-0.315385	0.1461540
1531	-0.3	0.1461540
1532	-0.284615	0.1461540
1533	-0.269231	0.1461540
1534	-0.253846	0.1461540
1535	-0.238462	0.1461540
1536	-0.223077	0.1461540
1537	-0.207692	0.1461540
1538	-0.192308	0.1461540
1539	-0.176923	0.1461540
1540	-0.161538	0.1461540
1541	-0.146154	0.1461540
1542	-0.130769	0.1461540
1543	-0.115385	0.1461540
1544	-0.1	0.1461540
1545	-0.0846154	0.1461540
1546	-0.0692308	0.1461540
1547	-0.0538462	0.1461540
1548	-0.0384615	0.1461540
1549	-0.0230769	0.1461540
1550	-0.00769231	0.1461540
1551	0.00769231	0.1461540
1552	0.0230769	0.1461540
1553	0.0384615	0.1461540
1554	0.0538462	0.1461540
1555	0.0692308	0.1461540
1556	0.0846154	0.1461540
1557	0.1	0.1461540
1558	0.115385	0.1461540
1559	0.130769	0.1461540
1560	0.146154	0.1461540
1561	0.161538	0.1461540
1562	0.176923	0.1461540
1563	0.192308	0.1461540
1564	0.207692	0.1461540
1565	0.223077	0.1461540
1566	0.238462	0.1461540
1567	0.253846	0.1461540
1568	0.269231	0.1461540
1569	0.284615	0.1461540
1570	0.3	0.1461540
1571	0.315385	0.1461540
1572	0.330769	0.1461540
1573	0.346154	0.1461540
1574	0.361538	0.1461540
1575	0.376923	0.1461540
1576	0.392308	0.1461540
1577	0.407692	0.1461540
1578	0.423077	0.1461540
1579	0.438462	0.1461540
1580	0.453846	0.1461540
1581	0.469231	0.1461540
1582	0.484615	0.1461540
1583	0.5	0.1461540
1584	-0.5	0.1307690
1585	-0.484615	0.1307690
1586	-0.469231	0.1307690
1587	-0.453846	0.1307690
1588	-0.438462	0.1307690
1589	-0.423077	0.1307690
1590	-0.407692	0.1307690
1591	-0.392308	0.1307690
1592	-0.376923	0.1307690
1593	-0.361538	0.1307690
1594	-0.346154	0.1307690
1595	-0.330769	0.1307690
1596	-0.315385	0.1307690
1597	-0.3	0.1307690
1598	-0.284615	0.1307690
1599	-0.269231	0.1307690
1600	-0.253846	0.1307690
1601	-0.238462	0.1307690
1602	-0.223077	0.1307690
1603	-0.207692	0.1307690
1604	-0.192308	0.1307690
1605	-0.176923	0.1307690
1606	-0.161538	0.1307690
1607	-0.146154	0.1307690
1608	-0.130769	0.1307690
1609	-0.115385	0.1307690
1610	-0.1	0.1307690
1611	-0.0846154	0.1307690
1612	-0.0692308	0.1307690
1613	-0.0538462	0.1307690
1614	-0.0384615	0.1307690
1615	-0.0230769	0.1307690
1616	-0.00769231	0.1307690
1617	0.00769231	0.1307690
1618	0.0230769	0.1307690
1619	0.0384615	0.1307690
1620	0.0538462	0.1307690
1621	0.0692308	0.1307690
1622	0.0846154	0.1307690
1623	0.1	0.1307690
1624	0.115385	0.1307690
1625	0.130769	0.1307690
1626	0.146154	0.1307690
1627	0.161538	0.1307690
1628	0.176923	0.1307690
1629	0.192308	0.1307690
1630	0.207692	0.1307690
1631	0.223077	0.1307690
1632	0.238462	0.1307690
1633	0.253846	0.1307690
1634	0.269231	0.1307690
1635	0.284615	0.1307690
1636	0.3	0.1307690
1637	0.315385	0.1307690
1638	0.330769	0.1307690
1639	0.346154	0.1307690
1640	0.361538	0.1307690
1641	0.376923	0.1307690
1642	0.392308	0.1307690
1643	0.407692	0.1307690
1644	0.423077	0.1307690
1645	0.438462	0.1307690
1646	0.453846	0.1307690
1647	0.469231	0.1307690
1648	0.484615	0.1307690
1649	0.5	0.1307690
1650	-0.5	0.1153850
1651	-0.484615	0.1153850
1652	-0.469231	0.1153850
1653	-0.453846	0.1153850
1654	-0.438462	0.1153850
1655	-0.423077	0.1153850
1656	-0.407692	0.1153850
1657	-0.392308	0.1153850
1658	-0.376923	0.1153850
1659	-0.361538	0.1153850
1660	-0.346154	0.1153850
1661	-0.330769	0.1153850
1662	-0.315385	0.1153850
1663	-0.3	0.1153850
1664	-0.284615	0.1153850
1665	-0.269231	0.1153850
1666	-0.253846	0.1153850
1667	-0.238462	0.1153850
1668	-0.223077	0.1153850
1669	-0.207692	0.1153850
1670	-0.192308	0.1153850
1671	-0.176923	0.1153850
1672	-0.161538	0.1153850
1673	-0.146154	0.1153850
1674	-0.130769	0.1153850
1675	-0.115385	0.1153850
1676	-0.1	0.1153850
1677	-0.0846154	0.1153850
1678	-0.0692308	0.1153850
1679	-0.0538462	0.1153850
1680	-0.0384615	0.1153850
1681	-0.0230769	0.1153850
1682	-0.00769231	0.1153850
1683	0.00769231	0.1153850
1684	0.0230769	0.1153850
1685	0.0384615	0.1153850
1686	0.0538462	0.1153850
1687	0.0692308	0.1153850
1688	0.0846154	0.1153850
1689	0.1	0.1153850
1690	0.115385	0.1153850
1691	0.130769	0.1153850
1692	0.146154	0.1153850
1693	0.161538	0.1153850
1694	0.176923	0.1153850
1695	0.192308	0.1153850
1696	0.207692	0.1153850
1697	0.223077	0.1153850
1698	0.238462	0.1153850
1699	0.253846	0.1153850
1700	0.269231	0.1153850
1701	0.284615	0.1153850
1702	0.3	0.1153850
1703	0.315385	0.1153850
1704	0.330769	0.1153850
1705	0.346154	0.1153850
1706	0.361538	0.1153850
1707	0.376923	0.1153850
1708	0.392308	0.1153850
1709	0.407692	0.1153850
1710	0.423077	0.1153850
1711	0.438462	0.1153850
1712	0.453846	0.1153850
1713	0.469231	0.1153850
1714	0.484615	0.1153850
1715	0.5	0.1153850
1716	-0.5	0.10
1717	-0.484615	0.10
1718	-0.469231	0.10
1719	-0.453846	0.10
1720	-0.438462	0.10
1721	-0.423077	0.10
1722	-0.407692	0.10
1723	-0.392308	0.10
1724	-0.376923	0.10
1725	-0.361538	0.10
1726	-0.346154	0.10
1727	-0.330769	0.10
1728	-0.315385	0.10
1729	-0.3	0.10
1730	-0.284615	0.10
1731	-0.269231	0.10
1732	-0.253846	0.10
1733	-0.238462	0.10
1734	-0.223077	0.10
1735	-0.207692	0.10
1736	-0.192308	0.10
1737	-0.176923	0.10
1738	-0.161538	0.10
1739	-0.146154	0.10
1740	-0.130769	0.10
1741	-0.115385	0.10
1742	-0.1	0.10
1743	-0.0846154	0.10
1744	-0.0692308	0.10
1745	-0.0538462	0.10
1746	-0.0384615	0.10
1747	-0.0230769	0.10
1748	-0.00769231	0.10
1749	0.00769231	0.10
1750	0.0230769	0.10
1751	0.0384615	0.10
1752	0.0538462	0.10
1753	0.0692308	0.10
1754	0.0846154	0.10
1755	0.1	0.10
1756	0.115385	0.10
1757	0.130769	0.10
1758	0.146154	0.10
1759	0.161538	0.10
1760	0.176923	0.10
1761	0.192308	0.10
1762	0.207692	0.10
1763	0.223077	0.10
1764	0.238462	0.10
1765	0.253846	0.10
1766	0.269231	0.10
1767	0.284615	0.10
1768	0.3	0.10
1769	0.315385	0.10
1770	0.330769	0.10
1771	0.346154	0.10
1772	0.361538	0.10
1773	0.376923	0.10
1774	0.392308	0.10
1775	0.407692	0.10
1776	0.423077	0.10
1777	0.438462	0.10
1778	0.453846	0.10
1779	0.469231	0.10
1780	0.484615	0.10
1781	0.5	0.10
1782	-0.5	0.08461540
1783	-0.484615	0.08461540
1784	-0.469231	0.08461540
1785	-0.453846	0.08461540
1786	-0.438462	0.08461540
1787	-0.423077	0.08461540
1788	-0.407692	0.08461540
1789	-0.392308	0.08461540
1790	-0.376923	0.08461540
1791	-0.361538	0.08461540
1792	-0.346154	0.08461540
1793	-0.330769	0.08461540
1794	-0.315385	0.08461540
1795	-0.3	0.08461540
1796	-0.284615	0.08461540
1797	-0.269231	0.08461540
1798	-0.253846	0.08461540
1799	-0.238462	0.08461540
1800	-0.223077	0.08461540
1801	-0.207692	0.08461540
1802	-0.192308	0.08461540
1803	-0.176923	0.08461540
1804	-0.161538	0.08461540
1805	-0.146154	0.08461540
1806	-0.130769	0.08461540
1807	-0.115385	0.08461540
1808	-0.1	0.08461540
1809	-0.0846154	0.08461540
1810	-0.0692308	0.08461540
1811	-0.0538462	0.08461540
1812	-0.0384615	0.08461540
1813	-0.0230769	0.08461540
1814	-0.00769231	0.08461540
1815	0.00769231	0.08461540
1816	0.0230769	0.08461540
1817	0.0384615	0.08461540
1818	0.0538462	0.08461540
1819	0.0692308	0.08461540
1820	0.0846154	0.08461540
1821	0.1	0.08461540
1822	0.115385	0.08461540
1823	0.130769	0.08461540
1824	0.146154	0.08461540
1825	0.161538	0.08461540
1826	0.176923	0.08461540
1827	0.192308	0.08461540
1828	0.207692	0.08461540
1829	0.223077	0.08461540
1830	0.238462	0.08461540
1831	0.253846	0.08461540
1832	0.269231	0.08461540
1833	0.284615	0.08461540
1834	0.3	0.08461540
1835	0.315385	0.08461540
1836	0.330769	0.08461540
1837	0.346154	0.08461540
1838	0.361538	0.08461540
1839	0.376923	0.08461540
1840	0.392308	0.08461540
1841	0.407692	0.08461540
1842	0.423077	0.08461540
1843	0.438462	0.08461540
1844	0.453846	0.08461540
1845	0.469231	0.08461540
1846	0.484615	0.08461540
1847	0.5	0.08461540
1848	-0.5	0.06923080
1849	-0.484615	0.06923080
1850	-0.469231	0.06923080
1851	-0.453846	0.06923080
1852	-0.438462	0.06923080
1853	-0.423077	0.06923080
1854	-0.407692	0.06923080
1855	-0.392308	0.06923080
1856	-0.376923	0.06923080
1857	-0.361538	0.06923080
1858	-0.346154	0.06923080
1859	-0.330769	0.06923080
1860	-0.315385	0.06923080
1861	-0.3	0.06923080
1862	-0.284615	0.06923080
1863	-0.269231	0.06923080
1864	-0.253846	0.06923080
1865	-0.238462	0.06923080
1866	-0.223077	0.06923080
1867	-0.207692	0.06923080
1868	-0.192308	0.06923080
1869	-0.176923	0.06923080
1870	-0.161538	0.06923080
1871	-0.146154	0.06923080
1872	-0.130769	0.06923080
1873	-0.115385	0.06923080
1874	-0.1	0.06923080
1875	-0.0846154	0.06923080
1876	-0.0692308	0.06923080
1877	-0.0538462	0.06923080
1878	-0.0384615	0.06923080
1879	-0.0230769	0.06923080
1880	-0.00769231	0.06923080
1881	0.00769231	0.06923080
1882	0.0230769	0.06923080
1883	0.0384615	0.06923080
1884	0.0538462	0.06923080
1885	0.0692308	0.06923080
1886	0.0846154	0.06923080
1887	0.1	0.06923080
1888	0.115385	0.06923080
1889	0.130769	0.06923080
1890	0.146154	0.06923080
1891	0.161538	0.06923080
1892	0.176923	0.06923080
1893	0.192308	0.06923080
1894	0.207692	0.06923080
1895	0.223077	0.06923080
1896	0.238462	0.06923080
1897	0.253846	0.06923080
1898	0.269231	0.06923080
1899	0.284615	0.06923080
1900	0.3	0.06923080
1901	0.315385	0.06923080
1902	0.330769	0.06923080
1903	0.346154	0.06923080
1904	0.361538	0.06923080
1905	0.376923	0.06923080
1906	0.392308	0.06923080
1907	0.407692	0.06923080
1908	0.423077	0.06923080
1909	0.438462	0.06923080
1910	0.453846	0.06923080
1911	0.469231	0.06923080
1912	0.484615	0.06923080
1913	0.5	0.06923080
1914	-0.5	0.05384620
1915	-0.484615	0.05384620
1916	-0.469231	0.05384620
1917	-0.453846	0.05384620
1918	-0.438462	0.05384620
1919	-0.423077	0.05384620
1920	-0.407692	0.05384620
1921	-0.392308	0.05384620
1922	-0.376923	0.05384620
1923	-0.361538	0.05384620
1924	-0.346154	0.05384620
1925	-0.330769	0.05384620
1926	-0.315385	0.05384620
1927	-0.3	0.05384620
1928	-0.284615	0.05384620
1929	-0.269231	0.05384620
1930	-0.253846	0.05384620
1931	-0.238462	0.05384620
1932	-0.223077	0.05384620
1933	-0.207692	0.05384620
1934	-0.192308	0.05384620
1935	-0.176923	0.05384620
1936	-0.161538	0.05384620
1937	-0.146154	0.05384620
1938	-0.130769	0.05384620
1939	-0.115385	0.05384620
1940	-0.1	0.05384620
1941	-0.0846154	0.05384620
1942	-0.0692308	0.05384620
1943	-0.0538462	0.05384620
1944	-0.0384615	0.05384620
1945	-0.0230769	0.05384620
1946	-0.00769231	0.05384620
1947	0.00769231	0.05384620
1948	0.0230769	0.05384620
1949	0.0384615	0.05384620
1950	0.0538462	0.05384620
1951	0.0692308	0.05384620
1952	0.0846154	0.05384620
1953	0.1	0.05384620
1954	0.115385	0.05384620
1955	0.130769	0.05384620
1956	0.146154	0.05384620
1957	0.161538	0.05384620
1958	0.176923	0.05384620
1959	0.192308	0.05384620
1960	0.207692	0.05384620
1961	0.223077	0.05384620
1962	0.238462	0.05384620
1963	0.253846	0.05384620
1964	0.269231	0.05384620
1965	0.284615	0.05384620
1966	0.3	0.05384620
1967	0.315385	0.05384620
1968	0.330769	0.05384620
1969	0.346154	0.05384620
1970	0.361538	0.05384620
1971	0.376923	0.05384620
1972	0.392308	0.05384620
1973	0.407692	0.05384620
1974	0.423077	0.05384620
1975	0.438462	0.05384620
1976	0.453846	0.05384620
1977	0.469231	0.05384620
1978	0.484615	0.05384620
1979	0.5	0.05384620
1980	-0.5	0.03846150
1981	-0.484615	0.03846150
1982	-0.469231	0.03846150
1983	-0.453846	0.03846150
1984	-0.438462	0.03846150
1985	-0.423077	0.03846150
1986	-0.407692	0.03846150
1987	-0.392308	0.03846150
1988	-0.376923	0.03846150
1989	-0.361538	0.03846150
1990	-0.346154	0.03846150
1991	-0.330769	0.03846150
1992	-0.315385	0.03846150
1993	-0.3	0.03846150
1994	-0.284615	0.03846150
1995	-0.269231	0.03846150
1996	-0.253846	0.03846150
1997	-0.238462	0.03846150
1998	-0.223077	0.03846150
1999	-0.207692	0.03846150
2000	-0.192308	0.03846150
2001	-0.176923	0.03846150
2002	-0.161538	0.03846150
2003	-0.146154	0.03846150
2004	-0.130769	0.03846150
2005	-0.115385	0.03846150
