1	 1.0000000000	  1.0000000000	  1.0000000000	 
2	 1.1645840444	  2.1900236889	  1.9892548157	 
3	 0.8364126219	  3.2371248368	  2.6160648887	 
4	 0.6517272403	  4.0956019602	  3.1115120413	 
5	 0.5343299073	  4.8113917964	  3.5151248638	 
6	 0.4527429632	  5.4133964144	  3.8462558672	 
7	 0.3924002596	  5.9153662872	  4.1193173770	 
8	 0.3457736072	  6.3313763147	  4.3417711339	 
9	 0.3086085017	  6.6758909195	  4.5155110789	 
10	 0.2783347867	  6.9614688972	  4.6394800202	 
11	 0.2533224493	  7.1980413046	  4.7117868902	 
12	 0.2324983757	  7.3931212243	  4.7310658058	 
13	 0.2151305176	  7.5521654724	  4.6972741356	 
14	 0.2006957142	  7.6788352995	  4.6121385366	 
15	 0.1887932529	  7.7751812082	  4.4793845748	 
16	 0.1790870587	  7.8418414272	  4.3048278673	 
17	 0.1712690217	  7.8783195663	  4.0963718796	 
18	 0.1650397207	  7.8833594785	  3.8639380392	 
19	 0.1601032274	  7.8553917430	  3.6193318306	 
20	 0.1561717513	  7.7929981330	  3.3760060522	 
21	 0.1529752126	  7.6953317685	  3.1486039866	 
22	 0.1502712876	  7.5624394445	  2.9520612977	 
23	 0.1478529253	  7.3954531167	  2.8000090624	 
24	 0.1455521027	  7.1966425567	  2.7024647780	 
25	 0.1432399941	  6.9693443431	  2.6634595369	 
26	 0.1408245017	  6.7177991571	  2.6798779484	 
27	 0.1382462862	  6.4469375742	  2.7424224841	 
28	 0.1354742632	  6.1621539334	  2.8382267643	 
29	 0.1325012001	  5.8690996711	  2.9536816863	 
30	 0.1293397078	  5.5735139956	  3.0763869457	 
31	 0.1260186537	  5.2810937741	  3.1960367234	 
32	 0.1225798502	  4.9973890776	  3.3045720365	 
33	 0.1190748035	  4.7276990702	  3.3959833356	 
34	 0.1155613189	  4.4769380288	  3.4660096806	 
35	 0.1120998471	  4.2494464885	  3.5118487300	 
36	 0.1087495737	  4.0487404907	  3.5319136781	 
37	 0.1055644115	  3.8772223695	  3.5256378172	 
38	 0.1025891903	  3.7359122258	  3.4933154157	 
39	 0.0998564453	  3.6242839389	  3.4359663062	 
40	 0.0973842261	  3.5402834938	  3.3552143153	 
41	 0.0951752671	  3.4805623622	  3.2531734411	 
42	 0.0932176695	  3.4408909183	  3.1323392373	 
43	 0.0914869981	  3.4166607184	  2.9954857626	 
44	 0.0899494445	  3.4033674754	  2.8455705904	 
45	 0.0885655519	  3.3969900669	  2.6856518026	 
46	 0.0872939500	  3.3942244587	  2.5188216702	 
47	 0.0860946336	  3.3925720144	  2.3481619291	 
48	 0.0849314753	  3.3903074100	  2.1767251540	 
49	 0.0837738422	  3.3863620813	  2.0075454859	 
50	 0.0825973441	  3.3801599549	  1.8436791941	 
51	 0.0813838491	  3.3714382346	  1.6882697275	 
52	 0.0801209598	  3.3600801635	  1.5446201781	 
53	 0.0788011576	  3.3459800021	  1.4162346534	 
54	 0.0774208058	  3.3289531629	  1.3067580792	 
55	 0.0759791693	  3.3086967709	  1.2197158380	 
56	 0.0744775670	  3.2847985157	  1.1579782910	 
57	 0.0729187276	  3.2567854579	  1.1230183569	 
58	 0.0713063814	  3.2242002999	  1.1142695808	 
59	 0.0696450846	  3.1866909029	  1.1289942776	 
60	 0.0679402481	  3.1440993468	  1.1628049695	 
61	 0.0661983213	  3.0965388953	  1.2105483513	 
62	 0.0644270760	  3.0444499981	  1.2671114434	 
63	 0.0626359295	  2.9886291967	  1.3279109980	 
64	 0.0608362481	  2.9302270375	  1.3890780838	 
65	 0.0590415792	  2.8707128063	  1.4474560363	 
66	 0.0572677625	  2.8118053634	  1.5005191961	 
67	 0.0555328792	  2.7553711908	  1.5462751675	 
68	 0.0538570022	  2.7032936258	  1.5831775831	 
69	 0.0522617136	  2.6573215942	  1.6100567879	 
70	 0.0507693713	  2.6189116483	  1.6260675098	 
71	 0.0494021185	  2.5890823663	  1.6306500447	 
72	 0.0481806657	  2.5683027294	  1.6235013973	 
73	 0.0471229125	  2.5564335587	  1.6045535764	 
74	 0.0462425326	  2.5527326814	  1.5739571462	 
75	 0.0455476857	  2.5559222029	  1.5320689778	 
76	 0.0450400463	  2.5643042806	  1.4794438989	 
77	 0.0447143131	  2.5759043244	  1.4168306627	 
78	 0.0445583004	  2.5886194881	  1.3451734821	 
79	 0.0445536108	  2.6003546569	  1.2656214456	 
80	 0.0446767861	  2.6091351092	  1.1795496835	 
81	 0.0449007646	  2.6131918656	  1.0885984443	 
82	 0.0451964476	  2.6110207845	  0.9947394246	 
83	 0.0455342023	  2.6014193080	  0.9003821386	 
84	 0.0458851815	  2.5835057889	  0.8085330507	 
85	 0.0462223964	  2.5567261919	  0.7230030458	 
86	 0.0465215314	  2.5208522479	  0.6485877111	 
87	 0.0467615204	  2.4759742320	  0.5909596528	 
88	 0.0469249206	  2.4224906582	  0.5557590090	 
89	 0.0469981244	  2.3610963792	  0.5465793292	 
90	 0.0469714438	  2.2927698376	  0.5629173586	 
91	 0.0468390976	  2.2187594517	  0.6001617419	 
92	 0.0465991201	  2.1405682059	  0.6517354980	 
93	 0.0462532063	  2.0599343431	  0.7112920490	 
94	 0.0458064982	  1.9788045151	  0.7737074573	 
95	 0.0452673172	  1.8992938977	  0.8351555040	 
96	 0.0446468372	  1.8236259960	  0.8928552217	 
97	 0.0439586986	  1.7540441517	  0.9447975265	 
98	 0.0432185536	  1.6926888437	  0.9895367320	 
99	 0.0424435412	  1.6414418586	  1.0260482000	 
100	 0.0416516873	  1.6017511569	  1.0536343390	 
101	 0.0408612341	  1.5744659309	  1.0718623262	 
102	 0.0400899102	  1.5597219655	  1.0805217921	 
103	 0.0393541649	  1.5569132857	  1.0795948967	 
104	 0.0386684072	  1.5647640417	  1.0692341363	 
105	 0.0380442984	  1.5814838345	  1.0497451201	 
106	 0.0374901638	  1.6049666558	  1.0215727939	 
107	 0.0370105845	  1.6329891650	  0.9852904455	 
108	 0.0366062205	  1.6633760883	  0.9415914927	 
109	 0.0362738950	  1.6941187578	  0.8912846915	 
110	 0.0360069354	  1.7234477980	  0.8352941626	 
111	 0.0357957362	  1.7498690022	  0.7746667122	 
112	 0.0356284815	  1.7721734750	  0.7105905909	 
113	 0.0354919517	  1.7894317554	  0.6444324322	 
114	 0.0353723404	  1.8009790951	  0.5778028366	 
115	 0.0352560184	  1.8063966110	  0.5126648082	 
116	 0.0351301996	  1.8054911195	  0.4514962388	 
117	 0.0349834857	  1.7982751475	  0.3974825987	 
118	 0.0348062806	  1.7849477717	  0.3545850146	 
119	 0.0345910802	  1.7658764191	  0.3270542269	 
120	 0.0343326490	  1.7415794314	  0.3179024396	 
121	 0.0340280992	  1.7127089737	  0.3269807156	 
122	 0.0336768849	  1.6800336850	  0.3507441796	 
123	 0.0332807273	  1.6444203071	  0.3841321662	 
124	 0.0328434770	  1.6068133788	  0.4224746004	 
125	 0.0323709225	  1.5682119849	  0.4622120571	 
126	 0.0318705461	  1.5296425589	  0.5008309694	 
127	 0.0313512301	  1.4921269595	  0.5365918825	 
128	 0.0308229124	  1.4566455915	  0.5682901442	 
129	 0.0302961933	  1.4240963008	  0.5950909315	 
