-0.380084	0	0.0729643	0.174333	0.239864	0.28296	0.311362	0.330758	0.344462	0.354323	0.361458	0.366571	0.370116	0.372395	0.373619	0.373943	0.373484	0.372336	0.37058	0.368286	0.365515	0.362329	0.358782	0.354931	0.350832	0.346542	0.342117	0.33762	0.333112	0.328661	0.324337	0.320213	0.316368	0.312886	0.309856	0.307369	0.305526	0.304432	0.304197	0.304937	0.306777	0.309847	0.314283	0.320231	0.327847	0.337295	0.348753	0.362417	0.3785	0.397245	0.418931	0.443886	0.472511	0.505308	0.542931	0.586259	0.636526	0.695542	0.766084	0.852655	0.96295	1.11077	1.31878	1.64747	2.1847	
-0.250339	-0.0542933	0.070341	0.147937	0.205764	0.248421	0.279519	0.30253	0.319787	0.332807	0.342632	0.349992	0.355401	0.359228	0.361742	0.363149	0.363608	0.363247	0.362171	0.360471	0.358225	0.355505	0.35238	0.348912	0.345166	0.341202	0.337086	0.33288	0.328652	0.324471	0.320412	0.31655	0.312966	0.309747	0.306982	0.304767	0.303204	0.302398	0.302463	0.303517	0.305685	0.309099	0.313899	0.320232	0.328255	0.338136	0.350057	0.364214	0.380829	0.400148	0.422457	0.448098	0.477483	0.511136	0.549733	0.594187	0.645757	0.706246	0.778286	0.865771	0.974429	1.11215	1.28588	1.5142	1.81703	
-0.0568331	0.0246999	0.0963042	0.152576	0.198871	0.235842	0.264838	0.287559	0.305372	0.319311	0.33017	0.33855	0.344908	0.34959	0.352866	0.354945	0.355997	0.356158	0.355543	0.354253	0.352373	0.349982	0.347152	0.343954	0.340452	0.336714	0.332805	0.328793	0.324747	0.320738	0.316842	0.313137	0.309705	0.306634	0.304016	0.301947	0.30053	0.299872	0.300088	0.301296	0.303623	0.307203	0.312173	0.318684	0.326892	0.336964	0.34908	0.363437	0.38025	0.399762	0.422251	0.448044	0.477537	0.511216	0.549703	0.593808	0.644601	0.70351	0.772424	0.853747	0.950346	1.06492	1.1967	1.3455	1.50364	
0.0597442	0.090872	0.132068	0.170931	0.205608	0.235358	0.26021	0.280692	0.29742	0.310967	0.321836	0.330446	0.337146	0.342217	0.345892	0.348359	0.349778	0.35028	0.349979	0.348975	0.347356	0.345203	0.342589	0.339586	0.336262	0.332685	0.328922	0.325042	0.321115	0.317215	0.313416	0.309799	0.306448	0.303448	0.300895	0.298884	0.29752	0.296909	0.297167	0.298413	0.300774	0.304381	0.309374	0.315901	0.324115	0.334181	0.346275	0.360584	0.377316	0.396697	0.418984	0.444473	0.47351	0.506512	0.543988	0.586565	0.635018	0.690283	0.75343	0.825535	0.907389	0.998733	1.09607	1.19365	1.27724	
0.13579	0.144525	0.166846	0.19234	0.217286	0.24029	0.260671	0.278278	0.293224	0.305727	0.316038	0.324405	0.331061	0.336212	0.340038	0.342697	0.344325	0.345043	0.344954	0.344154	0.342729	0.340755	0.338309	0.335459	0.332275	0.328824	0.325173	0.321393	0.317554	0.313729	0.309993	0.306428	0.303116	0.300146	0.29761	0.295607	0.294238	0.293613	0.293844	0.295052	0.297362	0.300905	0.305818	0.312245	0.320338	0.330254	0.342162	0.35624	0.372677	0.39168	0.413475	0.438315	0.466485	0.498311	0.534169	0.574487	0.619738	0.670405	0.726887	0.789295	0.857103	0.928494	0.999194	1.06233	1.10456	
0.18673	0.185797	0.197055	0.213275	0.230809	0.248161	0.264401	0.279056	0.291949	0.30306	0.312457	0.32025	0.326571	0.331551	0.335318	0.337994	0.339688	0.340502	0.340528	0.339851	0.338552	0.336703	0.334377	0.33164	0.32856	0.325204	0.321638	0.317932	0.314154	0.310378	0.306679	0.303138	0.299837	0.296864	0.294311	0.292275	0.290859	0.29017	0.290321	0.29143	0.293621	0.297022	0.301768	0.307999	0.31586	0.325503	0.337084	0.350768	0.366726	0.385141	0.406202	0.430114	0.457095	0.487379	0.521206	0.558818	0.600423	0.646132	0.695842	0.749027	0.804415	0.859576	0.910459	0.950744	0.969807	
0.221607	0.216953	0.222036	0.232121	0.244255	0.257137	0.269839	0.281778	0.292633	0.302247	0.310565	0.317601	0.323402	0.32804	0.331597	0.334156	0.335801	0.336614	0.336673	0.336051	0.334821	0.333049	0.330801	0.328144	0.32514	0.321854	0.318351	0.314698	0.310964	0.307221	0.303542	0.300007	0.296698	0.293701	0.291109	0.289016	0.287524	0.286738	0.286771	0.287738	0.289759	0.292962	0.297476	0.303435	0.310979	0.32025	0.331394	0.344559	0.359897	0.377562	0.397709	0.420494	0.44607	0.474581	0.506151	0.540859	0.578699	0.619504	0.66283	0.707777	0.75275	0.795269	0.831927	0.857466	0.863872	
0.246271	0.240563	0.242285	0.248394	0.256689	0.266149	0.275959	0.285542	0.294525	0.302682	0.309888	0.316087	0.321273	0.325468	0.328713	0.331062	0.332576	0.333315	0.333342	0.332721	0.331513	0.329778	0.327578	0.324973	0.322022	0.318788	0.315333	0.311721	0.30802	0.304299	0.300631	0.297094	0.293768	0.290738	0.288095	0.285931	0.284348	0.283448	0.28334	0.284138	0.28596	0.288927	0.293166	0.298804	0.305972	0.314805	0.325434	0.337994	0.352615	0.369425	0.388545	0.410085	0.43414	0.460778	0.490023	0.521825	0.556017	0.592241	0.629846	0.66775	0.704295	0.737215	0.763793	0.779819	0.77939	
0.264308	0.258683	0.25863	0.262198	0.267803	0.27469	0.282195	0.289798	0.297131	0.303945	0.310077	0.315433	0.319966	0.323664	0.326539	0.328619	0.329942	0.330553	0.330502	0.329839	0.328616	0.326889	0.32471	0.322136	0.319222	0.316026	0.312607	0.309029	0.305354	0.301652	0.297992	0.294451	0.291107	0.288042	0.285346	0.283109	0.28143	0.280409	0.280153	0.280771	0.282378	0.285092	0.289032	0.29432	0.301081	0.309436	0.319507	0.331413	0.345264	0.361164	0.379203	0.399452	0.421956	0.446719	0.473686	0.502712	0.533515	0.565615	0.59825	0.630283	0.660127	0.685813	0.705223	0.715023	0.710911	
0.277942	0.272841	0.271901	0.273858	0.277591	0.282563	0.288255	0.294226	0.300142	0.305755	0.310892	0.315436	0.319317	0.3225	0.324975	0.326749	0.327845	0.328292	0.328127	0.327391	0.326127	0.324383	0.322206	0.319646	0.316755	0.313588	0.3102	0.30665	0.303001	0.299317	0.295667	0.292124	0.288765	0.285671	0.282926	0.280621	0.27885	0.277712	0.27731	0.27775	0.279141	0.281598	0.285234	0.290165	0.296507	0.304372	0.31387	0.325105	0.338172	0.353151	0.370105	0.389074	0.41006	0.433019	0.457834	0.484289	0.512028	0.540498	0.568889	0.596083	0.620623	0.640836	0.655087	0.660736	0.654643	
