0.0761803	0.0779906	0.0768059	0.0645917	0.0517662	0.0409553	0.0325614	0.0262431	0.0215167	0.0179627	0.0152605	0.0131758	0.0115408	0.0102362	0.00917722	0.00830322	0.00757024	0.00694612	0.0064069	0.0059345	0.00551503	0.00513765	0.00479372	0.0044763	0.00417963	0.00389895	0.00363018	0.00336983	0.00311481	0.00286243	0.00261023	0.00235601	0.00209773	0.00183352	0.0015616	0.00128031	0.000988032	0.000683203	0.000364254	2.95843e-05	-0.000322497	-0.000693836	-0.00108653	-0.00150307	-0.00194648	-0.00242063	-0.00293055	-0.00348294	-0.00408694	-0.0047552	-0.00550553	-0.00636344	-0.00736607	-0.00856862	-0.0100549	-0.0119553	-0.0144783	-0.0179673	-0.0230046	-0.0305998	-0.0424896	-0.0614702	-0.090438	-0.126253	-0.14048	
0.162278	0.173048	0.151999	0.127032	0.104139	0.0850212	0.0698552	0.0580605	0.048915	0.0417913	0.0361939	0.0317454	0.0281638	0.0252404	0.0228211	0.0207913	0.0190653	0.0175783	0.0162809	0.0151347	0.0141097	0.013182	0.0123321	0.0115444	0.0108054	0.0101041	0.00943076	0.0087771	0.00813573	0.00750003	0.00686403	0.00622227	0.00556969	0.00490157	0.00421344	0.00350103	0.00276021	0.00198688	0.00117694	0.000326183	-0.000569891	-0.0015162	-0.00251834	-0.00358292	-0.00471802	-0.00593387	-0.00724371	-0.00866519	-0.0102223	-0.011948	-0.0138888	-0.0161112	-0.0187118	-0.0218334	-0.0256918	-0.0306188	-0.0371356	-0.0460739	-0.0587739	-0.0773673	-0.105026	-0.145587	-0.199942	-0.255117	-0.254925	
0.169935	0.209063	0.201492	0.180627	0.156812	0.134431	0.115108	0.0990286	0.0858468	0.0750894	0.0662965	0.0590701	0.0530843	0.0480798	0.0438534	0.0402462	0.0371342	0.0344202	0.0320276	0.0298953	0.0279743	0.0262246	0.0246133	0.0231131	0.0217007	0.0203562	0.0190624	0.017804	0.0165675	0.0153405	0.0141119	0.0128713	0.0116091	0.0103162	0.00898379	0.00760354	0.00616723	0.00466669	0.00309366	0.00143957	-0.000304709	-0.0021492	-0.00410526	-0.00618626	-0.00840842	-0.0107921	-0.0133634	-0.0161571	-0.0192197	-0.0226154	-0.0264336	-0.0308012	-0.0359014	-0.0420016	-0.0494981	-0.0589836	-0.071349	-0.0879223	-0.110623	-0.141995	-0.184712	-0.239509	-0.299293	-0.338317	-0.290095	
0.151794	0.210519	0.222002	0.212433	0.194302	0.174005	0.154556	0.13712	0.121982	0.109039	0.0980401	0.0886984	0.08074	0.0739239	0.0680467	0.0629397	0.0584647	0.054509	0.0509804	0.0478032	0.0449148	0.0422632	0.0398044	0.0375012	0.0353213	0.0332367	0.0312227	0.0292571	0.0273201	0.0253932	0.0234596	0.0215035	0.0195101	0.017465	0.0153547	0.0131656	0.0108847	0.00849863	0.00599392	0.00335643	0.000571091	-0.0023787	-0.00551174	-0.00885003	-0.0124202	-0.0162552	-0.0203974	-0.0249021	-0.0298435	-0.0353222	-0.0414781	-0.0485069	-0.0566868	-0.0664163	-0.0782685	-0.0930651	-0.111964	-0.136533	-0.168702	-0.210363	-0.262085	-0.320103	-0.370431	-0.380928	-0.290063	
0.131647	0.198239	0.223495	0.225591	0.215775	0.200727	0.184153	0.167939	0.152943	0.139472	0.127555	0.117086	0.107907	0.0998496	0.0927515	0.0864674	0.08087	0.0758503	0.0713149	0.0671845	0.0633915	0.0598778	0.0565932	0.053494	0.0505416	0.047702	0.0449443	0.0422406	0.0395653	0.0368945	0.0342059	0.0314784	0.0286919	0.0258268	0.0228642	0.0197854	0.0165716	0.013204	0.00966297	0.00592821	0.0019777	-0.00221275	-0.00667054	-0.0114276	-0.0165224	-0.0220023	-0.0279276	-0.0343762	-0.0414517	-0.0492936	-0.0580925	-0.0681117	-0.0797179	-0.0934217	-0.109929	-0.130197	-0.155466	-0.187203	-0.226812	-0.274836	-0.329246	-0.382363	-0.416261	-0.398348	-0.278582	
0.113542	0.18125	0.215024	0.226713	0.225196	0.216467	0.204296	0.190916	0.177567	0.164892	0.153179	0.142514	0.132879	0.1242	0.116383	0.109327	0.102933	0.0971115	0.09178	0.0868655	0.0823029	0.0780343	0.0740084	0.0701787	0.0665037	0.0629454	0.0594688	0.0560418	0.0526342	0.0492175	0.0457646	0.0422496	0.0386473	0.0349332	0.031083	0.0270725	0.0228775	0.0184731	0.0138334	0.00893116	0.00373703	-0.00178145	-0.00766102	-0.0139444	-0.0206825	-0.0279381	-0.0357898	-0.0443389	-0.0537179	-0.0641033	-0.0757325	-0.0889269	-0.104123	-0.121905	-0.143046	-0.168515	-0.199436	-0.236882	-0.281377	-0.331865	-0.383944	-0.427263	-0.442587	-0.400404	-0.263194	
0.0983817	0.16393	0.202313	0.220992	0.226544	0.223927	0.21659	0.2068	0.195982	0.184989	0.174308	0.164191	0.154749	0.146008	0.137948	0.130522	0.123671	0.117333	0.111446	0.105949	0.100786	0.0959054	0.0912576	0.0867976	0.0824833	0.0782754	0.0741367	0.0700322	0.0659285	0.0617937	0.0575965	0.053307	0.0488954	0.0443325	0.0395891	0.0346357	0.0294425	0.0239784	0.0182114	0.0121071	0.00562851	-0.00126536	-0.00862083	-0.0164916	-0.0249415	-0.0340482	-0.0439085	-0.0546456	-0.0664186	-0.0794361	-0.0939731	-0.110393	-0.129174	-0.150927	-0.176408	-0.20648	-0.241974	-0.283373	-0.330171	-0.379793	-0.426026	-0.457136	-0.454476	-0.393205	-0.246809	
0.0860918	0.14812	0.188533	0.21193	0.223023	0.225723	0.22299	0.216941	0.209024	0.200196	0.191067	0.182009	0.173242	0.164878	0.156967	0.149519	0.142515	0.135927	0.129715	0.123836	0.118248	0.112905	0.107766	0.102789	0.0979333	0.0931602	0.0884322	0.0837128	0.0789666	0.0741588	0.0692554	0.0642228	0.0590273	0.0536355	0.0480136	0.0421271	0.0359407	0.0294179	0.02252	0.0152058	0.00743081	-0.000854477	-0.00970583	-0.0191877	-0.0293762	-0.0403632	-0.0522621	-0.0652152	-0.0794038	-0.0950606	-0.112486	-0.132064	-0.154278	-0.179716	-0.209037	-0.242891	-0.281697	-0.325251	-0.372036	-0.418229	-0.456466	-0.474713	-0.456071	-0.380711	-0.230789	
0.0762458	0.134398	0.175275	0.201668	0.21689	0.223942	0.22527	0.22275	0.217758	0.211266	0.203947	0.196251	0.188471	0.180792	0.173324	0.166123	0.159214	0.152598	0.146261	0.140179	0.134323	0.12866	0.123155	0.117772	0.112473	0.107222	0.101982	0.0967156	0.0913871	0.0859596	0.0803967	0.0746619	0.0687184	0.062529	0.0560556	0.0492593	0.0420997	0.0345348	0.02652	0.0180075	0.00894542	-0.000723701	-0.0110646	-0.0221517	-0.0340723	-0.046931	-0.060855	-0.0760017	-0.0925682	-0.110801	-0.131011	-0.153578	-0.178956	-0.207653	-0.240171	-0.276863	-0.317677	-0.361714	-0.406581	-0.447557	-0.476741	-0.482583	-0.45051	-0.365343	-0.215633	
0.068382	0.122788	0.163242	0.191409	0.209598	0.220078	0.224823	0.225445	0.223193	0.219005	0.213566	0.207365	0.200746	0.193942	0.187111	0.180351	0.17372	0.167249	0.160947	0.154809	0.14882	0.142959	0.137199	0.131509	0.125858	0.120211	0.114532	0.108786	0.102935	0.096942	0.0907687	0.0843763	0.0777252	0.070775	0.0634839	0.0558089	0.047705	0.0391252	0.0300193	0.0203335	0.0100092	-0.00101855	-0.0128224	-0.0254856	-0.0391051	-0.0537955	-0.0696947	-0.0869699	-0.105826	-0.126512	-0.149331	-0.174633	-0.202808	-0.234242	-0.269223	-0.30777	-0.349342	-0.392414	-0.433904	-0.468547	-0.488414	-0.482941	-0.440039	-0.348509	-0.201426	
